,address_value,first_block_time,first_block_height,last_block_time,last_block_height,life_time
40,115NcfXGhQZTPtputALhM882JTkwKF65dv,2015-01-21 13:13:58,339894,2015-04-06 07:40:44,350949,74 days 18:26:46.000000000
41,13mwJSBuEz4cJunsDjHTdZMbz5NPGXb7UQ,2015-01-21 16:56:36,339920,2015-04-20 18:34:23,352964,89 days 01:37:47.000000000
42,1Kpck3BqiBXBM7S84oF2kePUmGNeC5z2wy,2015-01-21 17:20:22,339924,2015-03-22 06:08:45,348652,59 days 12:48:23.000000000
43,1BgV8DrGtL3jrNeBDe1bF4c8YkY4VdBzn9,2015-01-21 18:32:30,339935,2015-02-11 15:22:12,343021,20 days 20:49:42.000000000
44,1ADNsUB9Dx4ZTdXsZbLCYjE6KvYM3fk46R,2015-01-21 18:45:20,339938,2015-04-14 18:39:50,352137,82 days 23:54:30.000000000
45,1Au5NkKBRKwcuJAhpDgm3W9jtMnFtecBrv,2015-01-21 19:55:28,339946,2015-04-06 06:55:34,350945,74 days 11:00:06.000000000
46,1Bm4yJnuedZtAtsWdvaH2si6uYH53zdVaF,2015-01-22 01:24:56,339985,2015-04-05 23:09:29,350899,73 days 21:44:33.000000000
47,1DnNu4BdGpEoRGg6zEQCbQz3QXzKp4wwgK,2015-01-22 01:33:22,339986,2015-04-05 16:35:47,350858,73 days 15:02:25.000000000
48,1Kj9Q5ShJkf6opLWszQyyFf8johpqVjEZg,2015-01-22 01:41:24,339989,2015-04-20 18:34:23,352964,88 days 16:52:59.000000000
49,1DMNzi6RnyzSUgSSZJm2wXuJCP19ERFWE3,2015-01-22 02:34:21,339993,2015-03-05 21:22:09,346318,42 days 18:47:48.000000000
50,1MMmvpzbsQmz5nXJoEV6o9zbGqDmT5XACX,2015-01-22 05:22:35,340008,2015-04-05 23:09:29,350899,73 days 17:46:54.000000000
51,1CCMyks7QACdhVKDZGV8CKjzN2qW7NAZop,2015-01-22 09:58:26,340031,2015-04-05 16:00:12,350853,73 days 06:01:46.000000000
52,15cSnN3QewZJsCPHnWHS9MD9U8uGqkT4sm,2015-01-22 10:42:42,340035,2015-04-07 19:51:05,351164,75 days 09:08:23.000000000
53,1LdHiy9wWwNCVsKwRL2t9rsDpb6CcBWRXv,2015-01-22 10:42:42,340035,2015-01-22 21:15:11,340098,0 days 10:32:29.000000000
54,1JYYzNHDaGC7noiE4eKatuYA4AThqVocDd,2015-01-22 12:08:31,340041,2015-03-13 16:42:17,347460,50 days 04:33:46.000000000
55,1HEHYea2HybPvAu7J9wbhgiuifZmMR75TJ,2015-01-22 13:30:04,340050,2015-04-05 19:05:07,350872,73 days 05:35:03.000000000
56,1Lo1cfib2EN6xmSvUFZTtuLrW8hWeTETPr,2015-01-22 16:21:43,340071,2015-04-05 20:03:40,350881,73 days 03:41:57.000000000
57,13uJvg2UDR2W7Xyymsxj4JZdeiKc8m8FLd,2015-01-23 00:35:11,340112,2015-04-05 19:34:52,350877,72 days 18:59:41.000000000
58,1NDqDCASvhw8dNPH2DCs4h4c8SNJ1achp5,2015-01-23 11:25:54,340168,2015-02-20 09:33:59,344357,27 days 22:08:05.000000000
59,1L9aiSVSwxYgof62p6hZuxZcHH5KXaa3y2,2015-01-23 13:01:56,340173,2015-04-05 20:03:40,350881,72 days 07:01:44.000000000
60,1LEr769JeAjne1c9APM6J26uLpx4a5jLin,2015-01-23 14:39:09,340182,2015-04-25 10:47:08,353639,91 days 20:07:59.000000000
61,1Kk9kT9z1LtnxHwAjdn54cZ58Wm2XQebu9,2015-01-23 17:46:05,340200,2015-02-23 10:14:15,344795,30 days 16:28:10.000000000
62,1JZKuxE7FViUdKnh1gw3P2mpWLgY2qhJhL,2015-01-23 19:09:40,340210,2015-04-06 06:55:34,350945,72 days 11:45:54.000000000
63,14CQzZy8GGqpNxdJkQy9vPd9vEXnPrcSJn,2015-01-23 21:49:22,340223,2015-04-25 10:47:08,353639,91 days 12:57:46.000000000
64,1EjKY7NnasJGpVHk62wcNUb6xbrLvi5xps,2015-01-23 22:26:50,340225,2015-03-12 18:18:03,347332,47 days 19:51:13.000000000
65,15ekVpTk2X2dYsQYfLDNKxZndkxUvuiYDd,2015-01-24 15:45:55,340312,2015-04-05 19:05:07,350872,71 days 03:19:12.000000000
66,1JBC7SjD1KZP8vz6HiJvDsmUKBLB157vhA,2015-01-26 08:07:01,340525,2015-04-08 20:07:51,351287,72 days 12:00:50.000000000
67,1LerWfE7EURtri2JdLHY19MUyh2ngZXqzU,2015-01-26 15:26:39,340565,2015-04-05 19:34:52,350877,69 days 04:08:13.000000000
68,16ZjH2MTKAK4DLojDtGTWvwhvmqAAcPbeo,2015-01-26 18:10:31,340580,2015-02-23 10:14:15,344795,27 days 16:03:44.000000000
69,15gMvA9KGHDSdsqNMKwxr45ZhX1jq3Nmgy,2015-01-27 04:32:51,340641,2015-03-22 08:31:32,348667,54 days 03:58:41.000000000
70,1B6tehjTYndP7qPjGCNZqHGRcpGnjr3nfr,2015-01-27 05:12:42,340646,2015-03-01 16:35:20,345714,33 days 11:22:38.000000000
71,1QARGvWJ64cwLChWodJiSDniNr4ch7vRtv,2015-01-27 05:12:42,340646,2015-03-12 18:18:03,347332,44 days 13:05:21.000000000
72,1JKSooHr4iqbP1E8V5MDxxcg5DPoYdHbx8,2015-01-27 14:51:56,340697,2015-05-07 15:12:02,355383,100 days 00:20:06.000000000
73,16MQCPyNFswYJfkZyhNGEttajVBUzBDk1a,2015-01-28 02:19:17,340774,2015-04-05 16:00:12,350853,67 days 13:40:55.000000000
74,154KS2uUyqSuYjzJFX2se24PGJAxA3ipgx,2015-01-28 05:20:59,340790,2015-04-05 21:54:48,350894,67 days 16:33:49.000000000
75,14hVp8nU554xh8eHcwjdkzxpeWjJ2kKjJW,2015-01-29 01:35:48,340932,2015-03-05 21:22:09,346318,35 days 19:46:21.000000000
76,1PeVAGokvk56As5HugKHjebtajxXXvHh5R,2015-01-29 03:41:28,340942,2015-02-27 09:34:19,345369,29 days 05:52:51.000000000
77,1Gk85VvGkURda4fc9YdkCgjnhjpToPJmQb,2015-01-30 15:27:55,341177,2015-04-05 20:03:40,350881,65 days 04:35:45.000000000
78,1CYy7qUNCJYv1GsWBXJpKcap6qvBH5WzKf,2015-01-30 18:58:02,341197,2015-04-05 21:54:48,350894,65 days 02:56:46.000000000
79,1P78hCe2ReMUbeMe9Fovjs372sLhdEDMie,2015-01-31 00:37:41,341233,2015-03-22 08:31:32,348667,50 days 07:53:51.000000000
80,1E4X5tgZoKNiMXjdR87Yntn2s8JhvFqd3U,2015-02-01 09:13:38,341456,2015-03-01 16:35:20,345714,28 days 07:21:42.000000000
81,185f7CdxyTajJSLzLQDMmKwFsR5Adf5avR,2015-02-01 22:56:48,341541,2015-04-05 20:03:40,350881,62 days 21:06:52.000000000
82,15DqE3NUhsFWWji8KV7t7r4kVvKNQf2RY1,2015-02-03 04:13:08,341727,2015-04-05 23:09:29,350899,61 days 18:56:21.000000000
83,1Lb16T27eyUKtUbdhedD6xAZbjkavpzyHa,2015-02-04 22:11:08,341977,2015-04-05 16:35:47,350858,59 days 18:24:39.000000000
84,14cHbMpoF37HAm2qGtMfDDTeaJkuiy7axA,2015-02-06 11:50:45,342232,2015-04-06 06:55:34,350945,58 days 19:04:49.000000000
85,1HTRw3at4x9f5MZBUH4BVfVwVfEckds7RJ,2015-02-06 17:05:50,342269,2015-03-01 16:35:20,345714,22 days 23:29:30.000000000
86,15qZLHkcgGnqaBByno2nq6ufa1og3PjnxU,2015-02-10 10:07:57,342841,2015-04-05 16:00:12,350853,54 days 05:52:15.000000000
87,19hbdDm94ief29UHmi7T8mvHGgACNrvEQV,2015-02-10 18:31:15,342888,2015-03-22 08:31:32,348667,39 days 14:00:17.000000000
88,1PsrZaQtVazRMQmG9LzynULne9d9uwxkCh,2015-02-10 20:35:08,342902,2015-04-07 19:51:05,351164,55 days 23:15:57.000000000
89,1PPoYoPcUahwJB783pJaQFYXwZ2XDA9rWc,2015-02-11 14:18:27,343014,2015-02-11 15:22:12,343021,0 days 01:03:45.000000000
90,17NTtm2c3ZBQPku62t17LQp8Yz8KuQMsYc,2015-02-12 14:58:14,343162,2015-04-16 21:07:49,352410,63 days 06:09:35.000000000
91,1PnoFi6hstXjAaWCLeNnF2xGziTi3zQYBX,2015-02-14 23:13:43,343504,2015-04-05 18:02:14,350867,49 days 18:48:31.000000000
92,15CffmGTWsf6Px58TmjMMbJHdFdS41MGZj,2015-02-16 16:11:48,343752,2015-04-05 18:02:14,350867,48 days 01:50:26.000000000
93,1D8BXM61u3YNCsWxvuFxYJbeyJMR287pNK,2015-02-17 15:50:39,343903,2015-04-05 16:00:12,350853,47 days 00:09:33.000000000
94,1C7saA2NuNdyvSi6wMX29g3hLWyr37v7KW,2015-02-19 07:02:13,344171,2015-02-20 09:33:59,344357,1 days 02:31:46.000000000
95,15c1ZmNCZrGsSVnuaAZtyahxcFw11ofBnR,2015-02-19 14:53:54,344231,2015-04-05 16:00:12,350853,45 days 01:06:18.000000000
96,1D3iJZg1YZYYd3AENFdK1QuSybZVXzbi6A,2015-02-27 10:10:33,345372,2015-04-05 16:00:12,350853,37 days 05:49:39.000000000
97,14aWie13FDeuy4eGj1A3TAQTNR5BbWy6s9,2015-03-08 14:34:57,346718,2015-03-10 07:33:56,346961,1 days 16:58:59.000000000
98,1DUD4DTGJNtsB11PpzCtShgFmftdutRXUy,2015-03-09 09:23:36,346845,2015-04-05 21:54:48,350894,27 days 12:31:12.000000000
99,1EnXjcJvGZNJpqbJcQ6YNs2Rr8bucNCpZr,2015-03-28 19:20:49,349692,2015-04-05 18:02:14,350867,7 days 22:41:25.000000000
100,1Pi3SGULqtWkDviy79tA9uo3T3UGxNMEq8,2015-04-08 13:20:43,351245,2015-04-08 20:07:51,351287,0 days 06:47:08.000000000
