,address_value,first_block_time,first_block_height,last_block_time,last_block_height,life_time
42,1CWshpYqKuD34sMVSWZtxfu5n3gWqFkcxH,2015-06-02 15:07:33,359104,2015-06-26 19:47:36,362685,24 days 04:40:03.000000000
43,13pm9LjAS7tqRrFPcScfJpersDJiiVUqb5,2015-06-02 15:26:28,359106,2015-07-07 12:41:24,364247,34 days 21:14:56.000000000
44,1JXj3PhYJVNriS8zBPCgXSq59ZheNWUTTR,2015-06-02 16:05:20,359111,2015-06-26 19:47:36,362685,24 days 03:42:16.000000000
45,17kzuHSK2jHho4fhgmZDLy698bbCvjyzey,2015-06-02 16:26:51,359115,2015-06-26 19:47:36,362685,24 days 03:20:45.000000000
46,1Eegn9qzTkyVgW7tr1rwchvtwWEszrfdrF,2015-06-02 17:00:54,359119,2015-06-20 09:46:09,361746,17 days 16:45:15.000000000
47,18PUHAZJRSw3pkEffkUHZK2T9KWxQXRvSC,2015-06-02 17:47:18,359125,2015-06-09 17:44:16,360182,6 days 23:56:58.000000000
48,1BxeegNrCxBt3MeGbpNQfCs4haXZSkeHPD,2015-06-02 21:52:20,359150,2015-06-30 21:54:39,363248,28 days 00:02:19.000000000
49,1GCuFCtz9UR89UFbLLnt3nWmSk1qzvFDRQ,2015-06-02 23:17:20,359157,2015-06-12 17:20:34,360626,9 days 18:03:14.000000000
50,1CKByt5uVxbAFqNquiYTpUs5k4s7MTJACj,2015-06-03 00:38:07,359165,2015-06-26 19:47:36,362685,23 days 19:09:29.000000000
51,16ZkVe71j3CgMXPAaiQG2beURUHQpqNL1M,2015-06-03 08:29:06,359213,2015-06-30 21:54:39,363248,27 days 13:25:33.000000000
52,15yPXtiGrLE62oxUpx2yj4XCfTADyb9nyL,2015-06-03 10:13:17,359228,2015-06-26 19:47:36,362685,23 days 09:34:19.000000000
53,1B78h2x2ekQcs2fGK6jrwZdDvaDJxrCSge,2015-06-03 13:05:38,359248,2015-06-30 21:54:39,363248,27 days 08:49:01.000000000
54,1HhjGxZGpRK85vyh4mUW7rk446QrDr8612,2015-06-03 14:30:26,359254,2015-07-20 22:06:00,366219,47 days 07:35:34.000000000
55,1Nps8TcHMfVK2ZKHRqkQAUGQZA8kqSpjpB,2015-06-03 15:54:52,359260,2015-06-26 19:47:36,362685,23 days 03:52:44.000000000
56,1DUbCWgsUAa8GLi9ktbmJxWsnqubMtxmSi,2015-06-03 17:45:34,359267,2015-06-26 19:47:36,362685,23 days 02:02:02.000000000
57,1NE9Nj9HLviA2xkGYX4ff1Cq5cDus7SxML,2015-06-03 21:37:36,359287,2015-07-07 12:41:24,364247,33 days 15:03:48.000000000
58,13b267W1cZt9N4EuY51Trvx3epBZussW19,2015-06-04 02:32:57,359312,2015-07-07 12:41:24,364247,33 days 10:08:27.000000000
59,1FqyVVBP2Vjqnsp7NtEgaG6SuiEymBc1Q1,2015-06-04 03:51:43,359325,2015-06-26 19:47:36,362685,22 days 15:55:53.000000000
60,1Ar5tZsX6JNEkJ1KXsGAvMnK19PNFrSCeW,2015-06-04 05:02:27,359333,2015-06-09 17:44:16,360182,5 days 12:41:49.000000000
61,1EkG8uhnRLwp1C4TvsjUfQdQmhnrkE2jNe,2015-06-04 06:44:45,359347,2015-06-26 19:47:36,362685,22 days 13:02:51.000000000
62,18kvSUnijCkMwYM2wq1Y231fbY87CEuk1f,2015-06-04 09:25:38,359362,2015-07-11 20:47:24,364899,37 days 11:21:46.000000000
63,1KyWVek26VQjR1yTG6cb2Agi7eEoK8Wg3g,2015-06-04 17:06:56,359398,2015-06-30 21:54:39,363248,26 days 04:47:43.000000000
64,1CjevsnB8CJsb76AcTXwK9UCySemVUp8ic,2015-06-05 01:18:13,359452,2015-06-26 19:47:36,362685,21 days 18:29:23.000000000
65,1AeZQzYkLXYG1pepgJJu435rymvs2E4K9C,2015-06-05 03:17:33,359462,2015-06-26 19:47:36,362685,21 days 16:30:03.000000000
66,1PsTiLSxHHz2ubESBenuATDrzBWPf9TfV7,2015-06-05 03:32:29,359464,2015-06-26 19:47:36,362685,21 days 16:15:07.000000000
67,1NWsX2H9dCr2QwDMD14NYrykaoUXHQDRFx,2015-06-05 04:12:01,359469,2015-06-12 17:20:34,360626,7 days 13:08:33.000000000
68,1QGkS4jctCnruvHWVLqnkDmyPYgmf1Ni5S,2015-06-05 15:43:43,359540,2015-06-26 19:47:36,362685,21 days 04:03:53.000000000
69,1BB3PZahPZJfCPG4oS17XDn6Vc1PhEJN9G,2015-06-05 17:23:14,359550,2015-06-20 09:46:09,361746,14 days 16:22:55.000000000
70,1Ma7j1UgroeJEwLhqRQeUG4Y3fmcVUzdGW,2015-06-05 18:51:39,359556,2015-06-20 09:46:09,361746,14 days 14:54:30.000000000
71,1FbGEpVzFPR5d49d6wccMGcZyxU63H5roL,2015-06-07 16:27:33,359868,2015-06-26 19:47:36,362685,19 days 03:20:03.000000000
72,1Y7vsb5fFekwf2ZroacGgf6WXFqfDz3mb,2015-06-08 07:31:42,359955,2015-07-20 22:06:00,366219,42 days 14:34:18.000000000
73,1GmPpRp6UoLp5LuFtJScBiLY37An8d6jXW,2015-06-08 16:25:34,360015,2015-06-20 09:46:09,361746,11 days 17:20:35.000000000
74,1Fdk3NxoLx428ynJMB6XVRTZcRfXGiiGXG,2015-06-08 17:23:06,360017,2015-06-26 19:47:36,362685,18 days 02:24:30.000000000
75,142sVf4bKg6K8o6BndBJ3F8CRrtPkM6XhU,2015-06-08 21:33:36,360050,2015-06-26 19:47:36,362685,17 days 22:14:00.000000000
76,19ag3sUuuv73w179jcKWL76BdX1XDP3b58,2015-06-09 04:38:13,360090,2015-06-09 18:06:36,360183,0 days 13:28:23.000000000
77,1425TKx3DqmX2AZLKBnGCQzacfozBYhGAq,2015-06-09 12:08:03,360144,2015-06-20 09:46:09,361746,10 days 21:38:06.000000000
78,1PrS8L3mk3RcoWGN4wxkZwJDG5vcrsLFD3,2015-06-09 22:43:12,360209,2015-06-26 19:47:36,362685,16 days 21:04:24.000000000
79,1HXmFuLCjc98RUK92pqXcGoCPpi5j6ji8R,2015-06-10 04:16:24,360246,2015-06-20 09:46:09,361746,10 days 05:29:45.000000000
80,1K8yBgHdCJmaTiQzmg6gzr9pw9EeWJPFPW,2015-06-10 16:20:08,360327,2015-06-30 21:54:39,363248,20 days 05:34:31.000000000
81,17HXKrMqNu1o6ZPdhERzPDvj7WYXMcHGTM,2015-06-10 19:08:33,360351,2015-06-26 19:47:36,362685,16 days 00:39:03.000000000
82,1AcF8ACPnsB6eR7yoyGLXxAcGJ7xsMNQn4,2015-06-11 08:11:20,360440,2015-07-15 21:43:34,365484,34 days 13:32:14.000000000
83,1BRUrSGtwuGooe7PGTiXeMozjNkgA3xpYX,2015-06-11 08:23:42,360441,2015-06-30 21:54:39,363248,19 days 13:30:57.000000000
84,1J6CBTTtLKp6pyqt4GX8J52JxtXp9cTEka,2015-06-11 09:47:21,360451,2015-06-30 21:54:39,363248,19 days 12:07:18.000000000
85,1D6V21bAAeCf1ZKVqjSyPYwRSWqsioDuBu,2015-06-11 20:03:38,360504,2015-06-12 17:20:34,360626,0 days 21:16:56.000000000
86,1JDFdGdCnV2QTfd4PAC6J89xDK32KLWrTT,2015-06-11 20:14:09,360505,2015-06-30 22:24:34,363254,19 days 02:10:25.000000000
87,14KSeQfrQm7JmQDyVpT3zPNt9btdGDaADJ,2015-06-12 01:52:34,360536,2015-06-20 09:46:09,361746,8 days 07:53:35.000000000
88,1JRpeW7XZFLEFrYNgPotbXGQNEdEBZMKPG,2015-06-12 08:36:58,360577,2015-06-26 19:47:36,362685,14 days 11:10:38.000000000
89,16u7dbcqpodzenqZUzjuRG5FxNaJcXCYUw,2015-06-12 17:25:25,360628,2015-06-26 19:47:36,362685,14 days 02:22:11.000000000
90,14YnyHaXdvMCu5iA7C2ZgPXiyzpvQsn6bV,2015-06-15 12:46:11,361056,2015-07-07 12:41:24,364247,21 days 23:55:13.000000000
91,17kDL2sd2gng6wJy7tou8bZeyZBVdMU17r,2015-06-15 23:49:00,361114,2015-06-26 19:47:36,362685,10 days 19:58:36.000000000
92,1DJTpA4mdBKKm9ZRHV6qWZYgGsi8RuffK2,2015-06-16 15:13:19,361197,2015-06-26 19:47:36,362685,10 days 04:34:17.000000000
93,1BkXcJ3756vbuB13zQ9B7Dzvfe7DywXkbX,2015-06-16 18:16:30,361209,2015-06-26 19:47:36,362685,10 days 01:31:06.000000000
94,171P85XNufdaqSFZ2DXZn5vCvdSjxymkqS,2015-06-17 14:04:57,361321,2015-06-26 19:47:36,362685,9 days 05:42:39.000000000
95,1BvdhCpx8Pe9DvBRpvajeduFxKVSGhfnF5,2015-06-18 00:08:14,361392,2015-06-26 19:47:36,362685,8 days 19:39:22.000000000
96,15drFNGN2VMCsBXH4Hm4qcNH7CpZCeFPEr,2015-06-18 17:57:05,361503,2015-06-20 09:46:09,361746,1 days 15:49:04.000000000
97,19eSFuRGep6yPb1HbLUNEVpHBeNX5Ap1Sy,2015-06-18 20:25:32,361522,2015-06-20 09:46:09,361746,1 days 13:20:37.000000000
98,1Jx8vN5NGc67DJkh3fMURmRCbHAiKgmmVC,2015-06-19 11:39:29,361621,2015-06-26 19:47:36,362685,7 days 08:08:07.000000000
99,19S4AJRRn3A1gMNkFn2s8KSEzk5ZDvJE82,2015-06-19 19:02:42,361668,2015-07-07 12:41:24,364247,17 days 17:38:42.000000000
